date,orderId,total,shipping,subtotal,shipNameFirst,shipNameLast,shipAddress1,		shipAddress2,shipCity,shipState,shipZip,billNameFirst,billNameLast,billAddress1,billAddress2,		billCity,billState,billZip
1970-06-20 17:20:22,12000000292,32.46,0.52,31.94,Joseph,Poor,3149 Warren,,Shawnee Mission,KS,66202,Pamela,English,4576 Hedrick Rd,,Flora,IN,46929
1970-06-21 01:57:57,12000000293,54.17,0.44,53.73,Jesse,Raiola,6454 Milton Rd,,Modena,NY,12548,Jesse,Raiola,6454 Milton Rd,,Modena,NY,12548
1970-06-22 04:23:50,12000000294,153.11,1.7,151.41,Helen,Bossey,8067 Dawson St,,Marceline,MO,64658,Teresa,Olivas,7953 Peoples St,,Terril,IA,51364
1970-06-23 01:22:30,12000000295,161.84,1.29,160.55,Ben,Ressler,6663 Farrow St,,Esko,MN,55733,Ben,Ressler,6663 Farrow St,,Esko,MN,55733
1970-06-24 00:49:50,12000000296,142.85,4.3,138.55,David,Huskey,4519 Power Blvd,,El Paso,TX,88582,David,Huskey,4519 Power Blvd,,El Paso,TX,88582
1970-06-24 03:20:13,12000000297,60.25,2.04,58.21,Katie,Curry,2844 Jackson Rd,A-31,Colorado Springs,CO,80931,Mark,Moore,1989 Hollenbeck,,Whitehall,MT,59759
1970-06-25 05:29:54,12000000298,78.82,0.31,78.51,Lisa,Taylor,8176 Johnson Ave,,Myton,UT,84052,Lisa,Taylor,8176 Johnson Ave,,Myton,UT,84052
1970-06-25 09:27:54,12000000299,39.59,3.02,36.57,Donald,Tade,8711 Conte,,Accoville,WV,25606,Donald,Tade,8711 Conte,,Accoville,WV,25606
1970-06-25 22:09:28,12000000300,179.13,1.02,178.11,Damon,Burt,4742 Lee Rd,,Nora,VA,24272,Damon,Burt,4742 Lee Rd,,Nora,VA,24272
1970-06-26 22:36:19,12000000301,173.38,4.19,169.19,Joshua,Wages,3461 Leblanc Ave,,Nashville,TN,37230,Saul,Henry,7222 Morrow Rd,,Ticonderoga,NY,12883
1970-06-28 02:08:35,12000000302,137.36,4.79,132.57,Joseph,Andrews,8284 Campbell St,,Concord,NC,28026,Joseph,Andrews,8284 Campbell St,,Concord,NC,28026
1970-06-28 21:55:52,12000000303,199.78,3.56,196.22,Christie,Bernacchi,788 Fitzgerald Rd,,Jacksonville,FL,32221,Christie,Bernacchi,788 Fitzgerald Rd,,Jacksonville,FL,32221
1970-06-29 03:26:27,12000000304,40.75,2.59,38.16,Roy,Moreland,7609 Martinez Blvd,Suite 4,Hardy,IA,50545,Roy,Moreland,7609 Martinez Blvd,Suite 4,Hardy,IA,50545
1970-06-29 04:57:04,12000000305,83.3,1.32,81.98,Robert,Oliver,495 Ford Ct,,Drayton Plains,MI,48330,Robert,Oliver,495 Ford Ct,,Drayton Plains,MI,48330
1970-06-29 14:08:40,12000000306,62.67,2.63,60.04,Victoria,Boutwell,3170 Thompson Ct,,Crowley,CO,81033,Victoria,Boutwell,3170 Thompson Ct,,Crowley,CO,81033
1970-06-30 01:45:02,12000000307,121.14,4.08,117.06,Cathleen,Wiggins,5603 Santana Ct,,Pahrump,NV,89061,Cathleen,Wiggins,5603 Santana Ct,,Pahrump,NV,89061
1970-06-30 22:44:27,12000000308,165.98,1.11,164.87,Daniel,Johnson,5199 Mcknight Rd,,Rockfield,IN,46977,Daniel,Johnson,5199 Mcknight Rd,,Rockfield,IN,46977
1970-07-01 12:02:32,12000000309,31.82,4.57,27.25,Ellen,Maglori,4112 Barrows Ave,,Sibley,IL,61773,Ellen,Maglori,4112 Barrows Ave,,Sibley,IL,61773
1970-07-01 19:18:24,12000000310,159.19,3.7,155.49,George,Hubert,7271 Diaz Ave,,Houston,TX,77050,George,Hubert,7271 Diaz Ave,,Houston,TX,77050
1970-07-02 10:35:06,12000000311,102.75,3.21,99.54,Ethel,Castaneda,9385 Adams Rd,Ste. A10,Greenough,MT,59836,Ethel,Castaneda,9385 Adams Rd,Ste. A10,Greenough,MT,59836
1970-07-03 10:15:46,12000000312,53.28,2.87,50.41,David,Kirby,4014 Bewick Ct,,Miami,AZ,85539,David,Kirby,4014 Bewick Ct,,Miami,AZ,85539
1970-07-03 22:56:55,12000000313,169.43,0.85,168.58,Lila,Webster,6120 Walker Rd,,Equality,IL,62934,Linda,Aiken,1643 Walker St,,Covington,TN,38019
1970-07-04 16:46:15,12000000314,115.65,1.26,114.39,Dennis,Holloman,1128 Pena Rd,Suite 85,Spokane,WA,99256,Dennis,Holloman,1128 Pena Rd,Suite 85,Spokane,WA,99256
1970-07-05 00:12:08,12000000315,48.6,4.61,43.99,Marybeth,Johnson,2558 Hubbs,,Meadow Bluff,WV,24958,Marybeth,Johnson,2558 Hubbs,,Meadow Bluff,WV,24958
1970-07-05 09:00:35,12000000316,35.23,4.78,30.45,John,Varga,5899 Grant,,Seattle,WA,98116,John,Varga,5899 Grant,,Seattle,WA,98116
1970-07-06 06:55:31,12000000317,129.83,1.19,128.64,Daniel,Wright,5983 Diem Ct,,Palmdale,CA,93550,Daniel,Wright,5983 Diem Ct,,Palmdale,CA,93550
1970-07-06 16:43:08,12000000318,84.25,3.95,80.3,Elmo,Dotson,2798 Eason Blvd,C-22,Lima,OH,45804,Elmo,Dotson,2798 Eason Blvd,C-22,Lima,OH,45804
1970-07-07 10:05:00,12000000319,127.25,0.74,126.51,Virginia,Sweet,6516 Alvarez St,,Walnut Creek,OH,44687,Virginia,Sweet,6516 Alvarez St,,Walnut Creek,OH,44687
1970-07-08 08:25:49,12000000320,189.76,0.59,189.17,Barry,Zumbrunnen,7320 Ayres Ave,,Nineveh,NY,13813,Barry,Zumbrunnen,7320 Ayres Ave,,Nineveh,NY,13813
1970-07-08 21:21:04,12000000321,161.35,1.18,160.17,Jackie,Smith,4639 Thomas Ct,,Monterey,LA,71354,Jackie,Smith,4639 Thomas Ct,,Monterey,LA,71354
1970-07-09 21:45:08,12000000322,61.62,1.83,59.79,John,Brigham,8249 Smith Blvd,,Fulton,OH,43321,Katy,Santana,9101 Terry Ct,,Barksdale AFB,LA,71110
1970-07-09 23:32:53,12000000323,74.57,0.64,73.93,Nicole,Wild,5547 Mccray Rd,,Cleveland,TX,77327,Nicole,Wild,5547 Mccray Rd,,Cleveland,TX,77327
1970-07-10 19:31:15,12000000324,127.24,1.6,125.64,Jayson,Roby,1152 Hurley Rd,,Hunters,WA,99137,Jayson,Roby,1152 Hurley Rd,,Hunters,WA,99137
1970-07-11 10:34:15,12000000325,88.53,2.47,86.06,Charlene,Bautista,7293 Ferraro St,,Bellefontaine,MS,39737,Charlene,Bautista,7293 Ferraro St,,Bellefontaine,MS,39737
1970-07-12 01:15:46,12000000326,153.8,0.14,153.66,Lindsey,Dupree,1750 Borda Ave,,Lecompton,KS,66050,Lindsey,Dupree,1750 Borda Ave,,Lecompton,KS,66050
1970-07-12 17:10:12,12000000327,90.12,3.7,86.42,Phyllis,Weidman,7689 Hines St,,Argillite,KY,41121,Emma,Capps,5020 Carney St,B88,Philadelphia,PA,19154
1970-07-12 17:42:01,12000000328,83.8,3.51,80.29,Katrina,Hernandez,9901 Coronado St,,Peggs,OK,74452,Katrina,Hernandez,9901 Coronado St,,Peggs,OK,74452
1970-07-13 16:27:27,12000000329,177.68,4.24,173.44,Jackie,Hinton,478 Gallagher Ave,,Vega,TX,79092,Jackie,Hinton,478 Gallagher Ave,,Vega,TX,79092
1970-07-14 10:15:18,12000000330,196.91,1.19,195.72,Jacqueline,Bravo,7356 Cooke St,,Jonesboro,GA,30237,Jacqueline,Bravo,7356 Cooke St,,Jonesboro,GA,30237
1970-07-15 02:03:24,12000000331,141.07,2.44,138.63,John,Valdez,689 Faust St,,Dupont,WA,98327,John,Valdez,689 Faust St,,Dupont,WA,98327
1970-07-15 21:22:01,12000000332,194.09,4.64,189.45,Esther,Marshall,5163 Morgan St,,Winifred,MT,59489,Esther,Marshall,5163 Morgan St,,Winifred,MT,59489
1970-07-16 11:29:16,12000000333,92.64,2.41,90.23,Tory,Sandoval,9069 Hernandez Ave,,Hickory Plains,AR,72066,Tory,Sandoval,9069 Hernandez Ave,,Hickory Plains,AR,72066
1970-07-16 16:18:48,12000000334,150.38,1.38,149.0,Matilde,Roberts,6330 Dyson,,Mount Saint Francis,IN,47146,Matilde,Roberts,6330 Dyson,,Mount Saint Francis,IN,47146
1970-07-17 03:23:53,12000000335,51.05,4.25,46.8,Julie,Watanabe,2745 Smith Blvd,,Shelby,IN,46377,Julie,Watanabe,2745 Smith Blvd,,Shelby,IN,46377
1970-07-17 22:26:00,12000000336,91.33,1.11,90.22,Daniel,Weikel,8003 Landers St,,Wall,SD,57796,Daniel,Weikel,8003 Landers St,,Wall,SD,57796
1970-07-19 01:47:17,12000000337,141.39,3.83,137.56,Paula,Burford,5733 Smith Rd,,Linden,MI,48451,Paula,Burford,5733 Smith Rd,,Linden,MI,48451
1970-07-19 10:54:24,12000000338,191.22,2.41,188.81,Lila,Douglas,5745 Spann Rd,,Houston,TX,77080,Lila,Douglas,5745 Spann Rd,,Houston,TX,77080
1970-07-20 06:10:42,12000000339,161.64,0.96,160.68,Stephen,Combs,5562 Bell Rd,,Thomasville,GA,31792,Stephen,Combs,5562 Bell Rd,,Thomasville,GA,31792
1970-07-20 11:43:04,12000000340,137.99,1.94,136.05,Joan,Dillon,1252 Batz Ave,,Rickman,TN,38580,Joan,Dillon,1252 Batz Ave,,Rickman,TN,38580
1970-07-21 05:23:35,12000000341,57.44,3.24,54.2,Shirley,Conners,2132 Espericueta Ave,,Orient,IA,50858,Shirley,Conners,2132 Espericueta Ave,,Orient,IA,50858
1970-07-21 06:36:44,12000000342,163.77,1.0,162.77,Stephanie,Mcgee,9660 Cortes St,,Stacy,MN,55078,Joanna,Fett,9414 Bruce Ct,C7,Oakland,NE,68045
1970-07-21 15:31:55,12000000343,154.58,4.6,149.98,Alexander,Brady,3442 Jansen Rd,,Hegins,PA,17938,Alexander,Brady,3442 Jansen Rd,,Hegins,PA,17938
1970-07-22 14:40:49,12000000344,57.32,3.33,53.99,Catherine,Harless,7851 Carroll Blvd,,Winona Lake,IN,46590,Catherine,Harless,7851 Carroll Blvd,,Winona Lake,IN,46590
1970-07-23 08:10:09,12000000345,50.32,2.67,47.65,Xiomara,Sylvia,2676 Escareno,,Overton,NV,89040,Xiomara,Sylvia,2676 Escareno,,Overton,NV,89040
1970-07-24 03:28:00,12000000346,139.2,4.75,134.45,William,Pope,5556 Caddle Ave,,Round Top,TX,78954,William,Pope,5556 Caddle Ave,,Round Top,TX,78954
1970-07-24 13:16:57,12000000347,194.01,0.43,193.58,Willie,Day,5852 Wilson Ave,Unit 75,Castroville,CA,95012,Willie,Day,5852 Wilson Ave,Unit 75,Castroville,CA,95012
1970-07-25 08:09:07,12000000348,34.36,2.62,31.74,George,Collins,5906 Miller Blvd,,Valmeyer,IL,62295,George,Collins,5906 Miller Blvd,,Valmeyer,IL,62295
1970-07-26 03:41:55,12000000349,86.21,0.6,85.61,Kenneth,Zupancic,171 Mascorro St,,West Falls,NY,14170,Kenneth,Zupancic,171 Mascorro St,,West Falls,NY,14170
1970-07-27 00:19:51,12000000350,59.26,1.65,57.61,Paul,Brocker,6649 Cornett Ct,,Cicero,NY,13039,Paul,Brocker,6649 Cornett Ct,,Cicero,NY,13039
1970-07-27 02:30:21,12000000351,195.29,2.64,192.65,Dennis,Hay,4025 Boucher St,,Perrysville,IN,47974,Dennis,Hay,4025 Boucher St,,Perrysville,IN,47974
1970-07-27 19:42:02,12000000352,191.65,3.89,187.76,Lori,Mcghee,1021 Fyfe,,West Babylon,NY,11704,Lori,Mcghee,1021 Fyfe,,West Babylon,NY,11704
1970-07-28 17:30:09,12000000353,56.61,3.04,53.57,Lacie,Linen,940 Trinka,,Wayne,PA,19087,Lacie,Linen,940 Trinka,,Wayne,PA,19087
1970-07-29 07:05:46,12000000354,109.68,1.59,108.09,Bruce,Long,4275 Elliam St,,San Diego,CA,92124,Bruce,Long,4275 Elliam St,,San Diego,CA,92124
1970-07-29 18:35:10,12000000355,96.88,3.22,93.66,Michael,Lyons,9763 Wolfman St,C53,Westboro,WI,54490,Michael,Lyons,9763 Wolfman St,C53,Westboro,WI,54490
1970-07-29 19:21:26,12000000356,163.55,3.87,159.68,Lydia,Burkhart,8292 Bean Rd,Ste. A9,Pinckard,AL,36371,Lydia,Burkhart,8292 Bean Rd,Ste. A9,Pinckard,AL,36371
1970-07-29 22:37:29,12000000357,121.84,1.96,119.88,Ida,Hogan,5193 Trevino St,,Russellville,SC,29476,Ida,Hogan,5193 Trevino St,,Russellville,SC,29476
1970-07-30 07:58:09,12000000358,193.5,2.59,190.91,Lena,Taylor,9291 Dacus Rd,,Desert Center,CA,92239,Lena,Taylor,9291 Dacus Rd,,Desert Center,CA,92239
1970-07-31 10:59:30,12000000359,56.93,1.79,55.14,Lillian,Gatton,5809 Linares,,San Fidel,NM,87049,Lillian,Gatton,5809 Linares,,San Fidel,NM,87049
1970-07-31 13:55:09,12000000360,57.24,2.35,54.89,Tonya,Stien,3878 Craig St,C64,Oscar,LA,70762,Tonya,Stien,3878 Craig St,C64,Oscar,LA,70762
1970-08-01 01:28:59,12000000361,172.6,2.74,169.86,Virginia,Carter,4296 Douglas St,,Turin,NY,13473,Virginia,Carter,4296 Douglas St,,Turin,NY,13473
1970-08-01 21:40:49,12000000362,92.15,0.18,91.97,Laura,Mcnulty,4887 Hubbard St,,Crofton,NE,68730,Laura,Mcnulty,4887 Hubbard St,,Crofton,NE,68730
1970-08-02 10:24:22,12000000363,71.18,0.4,70.78,Susan,Thomas,6816 Jones Ave,,Hydes,MD,21082,Susan,Thomas,6816 Jones Ave,,Hydes,MD,21082
1970-08-02 23:19:06,12000000364,129.39,1.3,128.09,Minnie,Gerber,3508 Capps Rd,,Lake Milton,OH,44429,Amanda,Glaser,6904 Pignataro,,Hobbs,NM,88241
1970-08-03 00:46:28,12000000365,55.63,3.84,51.79,Maria,Hughes,8129 Fontaine,,Arlington,VA,22230,Maria,Hughes,8129 Fontaine,,Arlington,VA,22230
1970-08-03 15:31:38,12000000366,53.35,3.84,49.51,Tracy,Painter,6281 Stewart Rd,,San Jose,CA,95124,Tracy,Painter,6281 Stewart Rd,,San Jose,CA,95124
1970-08-04 08:31:44,12000000367,101.4,0.43,100.97,Lindy,Cain,9625 Powell St,,Matheson,CO,80830,Lindy,Cain,9625 Powell St,,Matheson,CO,80830
1970-08-04 08:36:19,12000000368,58.6,0.23,58.37,Teodoro,Russ,4349 Earley,,Hodges,SC,29695,Teodoro,Russ,4349 Earley,,Hodges,SC,29695
1970-08-05 10:50:08,12000000369,162.4,2.59,159.81,Florence,Tripp,2061 Hensley Rd,,Ottawa,KS,66067,Florence,Tripp,2061 Hensley Rd,,Ottawa,KS,66067
1970-08-06 01:46:23,12000000370,129.27,0.78,128.49,Mary,Romon,9796 White Ave,,De Soto,IA,50069,Mary,Romon,9796 White Ave,,De Soto,IA,50069
1970-08-06 08:08:10,12000000371,141.28,1.7,139.58,Richard,Wallace,8947 Schamp St,,Anaheim,CA,92808,Richard,Wallace,8947 Schamp St,,Anaheim,CA,92808
1970-08-06 18:01:34,12000000372,54.11,3.3,50.81,Tosha,Brooker,1638 Parks,,New York,NY,10197,Tosha,Brooker,1638 Parks,,New York,NY,10197
1970-08-07 07:17:55,12000000373,159.37,1.0,158.37,Edward,Jones,3760 Liebl,,Coquille,OR,97423,Edward,Jones,3760 Liebl,,Coquille,OR,97423
1970-08-07 22:19:40,12000000374,106.31,1.66,104.65,Betty,Law,9627 Himes St,,Fresno,CA,93705,Betty,Law,9627 Himes St,,Fresno,CA,93705
1970-08-08 03:52:01,12000000375,152.91,2.3,150.61,Aurelia,Bell,9286 Smolder,,Panama City,FL,32409,Aurelia,Bell,9286 Smolder,,Panama City,FL,32409
1970-08-08 10:17:38,12000000376,81.07,3.36,77.71,Harold,Foust,747 Pascoe Ct,A-64,Eastport,ID,83826,Harold,Foust,747 Pascoe Ct,A-64,Eastport,ID,83826
1970-08-08 11:43:51,12000000377,150.93,1.47,149.46,Herschel,Alter,4961 Graves Rd,,Pukwana,SD,57370,Herschel,Alter,4961 Graves Rd,,Pukwana,SD,57370
1970-08-08 19:40:58,12000000378,126.01,3.16,122.85,Rachel,Rios,6412 Haneke Ct,,North Wales,PA,19455,Rachel,Rios,6412 Haneke Ct,,North Wales,PA,19455
1970-08-08 22:18:54,12000000379,49.81,4.55,45.26,Stephen,Ultseh,6985 Dominquez Rd,D-8,Wauchula,FL,33873,Stephen,Ultseh,6985 Dominquez Rd,D-8,Wauchula,FL,33873
1970-08-09 18:34:08,12000000380,140.94,3.63,137.31,Cassie,Reed,4763 Lipscomb St,,Houston,TX,77087,Cassie,Reed,4763 Lipscomb St,,Houston,TX,77087
1970-08-09 19:44:11,12000000381,180.56,3.44,177.12,Paul,Chandler,6866 Biron St,B-99,Hartford,AL,36344,Hugh,Bush,8995 Garvin St,,Emmett,KS,66422
1970-08-10 04:32:47,12000000382,193.51,2.64,190.87,Ana,Wesley,7876 Mcmillan St,,Newark,DE,19718,Ana,Wesley,7876 Mcmillan St,,Newark,DE,19718
1970-08-10 15:55:13,12000000383,116.06,1.69,114.37,Bryant,Miller,4401 Best St,,Los Alamos,NM,87544,Bryant,Miller,4401 Best St,,Los Alamos,NM,87544
1970-08-11 17:50:04,12000000384,130.24,0.45,129.79,Jimmy,Robinson,6613 Ferrante Rd,,Harlan,IN,46743,Jimmy,Robinson,6613 Ferrante Rd,,Harlan,IN,46743
1970-08-12 04:40:45,12000000385,86.66,1.96,84.7,Tina,King,826 Federico St,B-70,Frostproof,FL,33843,Tina,King,826 Federico St,B-70,Frostproof,FL,33843
1970-08-12 07:24:26,12000000386,25.05,2.38,22.67,Gregory,Craig,4894 Hampton Ave,C-77,Pittsburgh,PA,15298,Gregory,Craig,4894 Hampton Ave,C-77,Pittsburgh,PA,15298
1970-08-13 09:00:26,12000000387,174.42,4.21,170.21,Linda,Pitzer,2982 Watkins,,Perry,PA,15493,Linda,Pitzer,2982 Watkins,,Perry,PA,15493
1970-08-13 18:45:19,12000000388,98.32,4.6,93.72,Levi,Alexander,472 Williams Rd,,Pasadena,CA,91107,Levi,Alexander,472 Williams Rd,,Pasadena,CA,91107
1970-08-14 02:01:23,12000000389,128.42,4.17,124.25,Carmel,Johnson,9653 Goodyear,Suite 39,Hillrose,CO,80733,Carmel,Johnson,9653 Goodyear,Suite 39,Hillrose,CO,80733
1970-08-15 02:08:36,12000000390,50.26,1.14,49.12,April,Hayes,5648 Cross,,Loganville,PA,17342,April,Hayes,5648 Cross,,Loganville,PA,17342
1970-08-15 11:29:25,12000000391,163.53,0.72,162.81,Jeri,Jackson,7379 Lebeau Rd,Ste. A9,Webster,KY,40176,Jeri,Jackson,7379 Lebeau Rd,Ste. A9,Webster,KY,40176
1970-08-16 03:29:23,12000000392,74.67,1.96,72.71,Elroy,Meltzer,6037 Miya Ave,,Santa Fe,NM,87592,Elroy,Meltzer,6037 Miya Ave,,Santa Fe,NM,87592
1970-08-17 05:57:13,12000000393,176.13,1.19,174.94,David,Bond,430 Scales Ave,Suite 15,Harrisburg,PA,17123,David,Bond,430 Scales Ave,Suite 15,Harrisburg,PA,17123
1970-08-17 13:15:47,12000000394,99.41,1.11,98.3,Kenneth,Sparks,216 Green Rd,,Hanover,MD,21098,Kenneth,Sparks,216 Green Rd,,Hanover,MD,21098
1970-08-18 09:47:05,12000000395,50.46,2.72,47.74,Melissa,Smith,2948 Kindl St,,Alto,GA,30510,Melissa,Smith,2948 Kindl St,,Alto,GA,30510
1970-08-18 12:45:43,12000000396,28.99,2.19,26.8,Michael,Akin,1452 Barnett St,,Charleston,SC,29409,Michael,Akin,1452 Barnett St,,Charleston,SC,29409
1970-08-19 13:52:11,12000000397,115.34,2.9,112.44,Mario,Gardner,5189 Dupree Blvd,D15,Fort Covington,NY,12937,Mario,Gardner,5189 Dupree Blvd,D15,Fort Covington,NY,12937
1970-08-20 02:59:17,12000000398,86.84,1.7,85.14,Julie,Clark,5224 Bullinger Ave,,Sun Prairie,WI,53596,Julie,Clark,5224 Bullinger Ave,,Sun Prairie,WI,53596
1970-08-20 09:11:12,12000000399,42.7,0.62,42.08,Paula,Strasser,2658 Carner Ct,,San Diego,CA,92137,Paula,Strasser,2658 Carner Ct,,San Diego,CA,92137
1970-08-20 11:28:05,12000000400,52.39,1.51,50.88,Felicia,Whiting,7264 Groth St,,Three Forks,MT,59752,Felicia,Whiting,7264 Groth St,,Three Forks,MT,59752
1970-08-20 14:45:11,12000000401,162.9,0.8,162.1,Betty,Mcfaul,7832 Everitt Rd,,Beverly Hills,FL,34465,Betty,Mcfaul,7832 Everitt Rd,,Beverly Hills,FL,34465
1970-08-20 22:57:46,12000000402,94.65,0.58,94.07,James,Stowell,9046 Conley Rd,,Harrisonville,PA,17228,James,Stowell,9046 Conley Rd,,Harrisonville,PA,17228
1970-08-21 19:25:19,12000000403,155.11,4.33,150.78,James,Crewe,1182 Smittle St,,Indianapolis,IN,46207,James,Crewe,1182 Smittle St,,Indianapolis,IN,46207
1970-08-22 15:54:43,12000000404,123.48,3.69,119.79,Clarence,Rezentes,8034 Joyner Rd,,Knoxville,TN,37932,Clarence,Rezentes,8034 Joyner Rd,,Knoxville,TN,37932
1970-08-23 09:43:25,12000000405,96.04,0.47,95.57,Christine,Onisick,1076 Hyman,,College Station,TX,77842,Christine,Onisick,1076 Hyman,,College Station,TX,77842
1970-08-23 17:27:53,12000000406,85.43,2.29,83.14,Gilbert,Barth,9337 Pollak Rd,,Reedy,WV,25270,Gilbert,Barth,9337 Pollak Rd,,Reedy,WV,25270
1970-08-24 06:44:58,12000000407,30.12,2.26,27.86,Jane,Abreu,18 Breeden St,C39,Loysville,PA,17047,Jason,Maldonado,6588 Figueroa Rd,C95,Salem,OR,97303
1970-08-25 08:49:32,12000000408,194.01,5.05,188.96,Christopher,Luckett,9944 Smith Blvd,,Jay,OK,74346,Christopher,Luckett,9944 Smith Blvd,,Jay,OK,74346
1970-08-25 10:10:36,12000000409,160.89,2.37,158.52,Noella,Prendergast,4258 Pritchett St,,Santa Fe,NM,87508,Noella,Prendergast,4258 Pritchett St,,Santa Fe,NM,87508
1970-08-25 17:10:30,12000000410,39.93,2.05,37.88,Douglas,Olmstead,8926 Reinert Rd,,Sulphur Bluff,TX,75481,Douglas,Olmstead,8926 Reinert Rd,,Sulphur Bluff,TX,75481
1970-08-26 20:01:06,12000000411,140.18,4.19,135.99,Charles,Casey,2128 Williams St,,Bath,NY,14810,Charles,Casey,2128 Williams St,,Bath,NY,14810
1970-08-27 12:20:55,12000000412,163.8,0.74,163.06,Pete,Pittman,3291 Stemper Rd,,Wyoming,MN,55092,Pete,Pittman,3291 Stemper Rd,,Wyoming,MN,55092
1970-08-27 20:19:22,12000000413,134.2,1.09,133.11,Sara,Morrissette,3490 Evans,Suite 20,Quapaw,OK,74363,Sara,Morrissette,3490 Evans,Suite 20,Quapaw,OK,74363
1970-08-28 08:07:36,12000000414,148.84,2.06,146.78,Sara,Frost,2692 Kimme Blvd,,New York,NY,10269,Sara,Frost,2692 Kimme Blvd,,New York,NY,10269
1970-08-28 20:44:14,12000000415,97.14,0.23,96.91,Brian,Ricks,8377 Lafontant,B32,Lothair,MT,59461,Brian,Ricks,8377 Lafontant,B32,Lothair,MT,59461
1970-08-29 13:25:44,12000000416,189.22,3.18,186.04,Robert,Lantz,1486 Frith St,,Alvin,TX,77512,Robert,Lantz,1486 Frith St,,Alvin,TX,77512
1970-08-29 20:35:42,12000000417,187.81,0.9,186.91,Samuel,Chubbs,1524 Wilcox St,,Truckee,CA,96162,Samuel,Chubbs,1524 Wilcox St,,Truckee,CA,96162
1970-08-30 21:00:45,12000000418,135.82,1.69,134.13,John,Warne,5670 Freeman St,,Shasta Lake,CA,96089,John,Warne,5670 Freeman St,,Shasta Lake,CA,96089
1970-08-31 10:50:34,12000000419,74.14,1.8,72.34,Andrea,Lopez,8643 Jamison Ct,,Lovell,WY,82431,Andrea,Lopez,8643 Jamison Ct,,Lovell,WY,82431
1970-09-01 10:17:21,12000000420,133.08,2.21,130.87,Arthur,Taylor,6727 Stansbury Ct,,Hankamer,TX,77560,Arthur,Taylor,6727 Stansbury Ct,,Hankamer,TX,77560
1970-09-01 19:24:36,12000000421,91.91,3.42,88.49,Linda,Gusler,1229 Hardin St,,Mesa,WA,99343,Linda,Gusler,1229 Hardin St,,Mesa,WA,99343
1970-09-02 11:41:55,12000000422,52.68,3.1,49.58,Vicki,Johnson,7344 Brown Ct,,Moorefield,NE,69039,Marta,Stark,6479 Deerman Rd,,Belleville,PA,17004
1970-09-03 03:29:13,12000000423,147.66,4.76,142.9,Angela,Janski,3488 Harris St,,Mount Victoria,MD,20661,Angela,Janski,3488 Harris St,,Mount Victoria,MD,20661
1970-09-03 17:07:20,12000000424,148.19,2.62,145.57,Gary,Koopmans,7582 Pearson St,,Woodstock,GA,30188,Gary,Koopmans,7582 Pearson St,,Woodstock,GA,30188
1970-09-04 15:32:57,12000000425,170.23,4.85,165.38,Mary,Wallace,7646 Williams Rd,,Myakka City,FL,34251,Mary,Wallace,7646 Williams Rd,,Myakka City,FL,34251
1970-09-05 18:59:34,12000000426,83.8,0.63,83.17,Numbers,Stephens,8977 Perez Rd,,Fountain,MI,49410,Numbers,Stephens,8977 Perez Rd,,Fountain,MI,49410
1970-09-06 08:01:21,12000000427,156.4,4.92,151.48,Heather,Noriega,1675 Keeney St,,Mandeville,LA,70448,Heather,Noriega,1675 Keeney St,,Mandeville,LA,70448
1970-09-06 12:10:51,12000000428,106.56,0.96,105.6,Jacqueline,Mcbride,8145 Mahon Ave,,West Grove,PA,19390,Jacqueline,Mcbride,8145 Mahon Ave,,West Grove,PA,19390
1970-09-06 18:29:09,12000000429,145.27,2.82,142.45,Gary,Mace,3361 Geer,,Scottville,IL,62683,Corey,Washington,5507 Chase Blvd,Unit 52,Lewisville,ID,83431
1970-09-07 11:35:16,12000000430,42.91,2.72,40.19,William,Thompson,5672 Tilotta Ave,,Venus,TX,76084,William,Thompson,5672 Tilotta Ave,,Venus,TX,76084
1970-09-08 09:23:37,12000000431,94.54,0.19,94.35,Charlotte,Walker,3651 Reed Rd,,Mount Juliet,TN,37121,Charlotte,Walker,3651 Reed Rd,,Mount Juliet,TN,37121
1970-09-09 05:03:48,12000000432,163.99,0.89,163.1,Katherine,Lamere,6168 Reichenbach,,Glenwood,IL,60425,Katherine,Lamere,6168 Reichenbach,,Glenwood,IL,60425
1970-09-09 11:09:56,12000000433,194.25,3.17,191.08,Kimberly,Arujo,1220 Mcclary,,Gillett,PA,16925,Kimberly,Arujo,1220 Mcclary,,Gillett,PA,16925
1970-09-10 09:31:05,12000000434,192.6,2.01,190.59,Walter,Kinney,6069 Runion Rd,,Skykomish,WA,98288,Walter,Kinney,6069 Runion Rd,,Skykomish,WA,98288
1970-09-10 13:10:16,12000000435,37.95,0.22,37.73,Terry,Ortega,2092 Hickman Rd,,Santa Ana,CA,92706,Terry,Ortega,2092 Hickman Rd,,Santa Ana,CA,92706
1970-09-10 17:35:56,12000000436,189.4,0.73,188.67,Ruth,Arthur,961 Vogel St,,Powder River,WY,82648,Ruth,Arthur,961 Vogel St,,Powder River,WY,82648
1970-09-11 08:20:10,12000000437,128.99,2.33,126.66,Leona,Lewis,213 Schumpert Blvd,,Rudd,IA,50471,Leona,Lewis,213 Schumpert Blvd,,Rudd,IA,50471
1970-09-12 07:51:58,12000000438,165.51,1.22,164.29,Rene,Billington,5648 Cull St,,Butte,MT,59750,Rene,Billington,5648 Cull St,,Butte,MT,59750
